conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/068c2787-58ff-468e-bbb6-c4e5dd6ee482,2120,matematický konzultant/matematická konzultantka,"matematička
pojistná matematička
matematický konzultant
pojistný matematik
matematická konzultantka
matematik",
Occupation,http://data.europa.eu/esco/occupation/068df7d1-516f-4829-b339-294cb0cf6318,3435,světelný designér/světelná designérka,"světelný designér
světelná designérka",
Occupation,http://data.europa.eu/esco/occupation/06ac0f53-431e-4bc6-acb8-2f5da041b5d3,2653,korepetitor tance/korepetitorka tance,"korepetitorka tance
korepetitor tance
repetitor
pomocný choreograf
učitel tance
pomocná choreografka
učitelka tance
repetitorka",
Occupation,http://data.europa.eu/esco/occupation/06bd6285-13ed-4ea7-90cc-e9638a0600a9,7412,automechanik - specialista na baterie/automechanička - specialistka na baterie,"automechanik - specialista na baterie
automechanička - specialistka na baterie",
Occupation,http://data.europa.eu/esco/occupation/06f89f2c-c6e9-40c5-a4a5-0e34d5fbc184,2163,návrhář obuvi/návrhářka obuvi,"designérka a modelářka obuvi
designér a modelář obuvi
návrhářka obuvi
návrhář obuvi",
Occupation,http://data.europa.eu/esco/occupation/070e94a8-a933-4557-9b95-fefe7f4f1763,2423,vedoucí útvaru služeb zaměstnanosti,,
Occupation,http://data.europa.eu/esco/occupation/072279cf-ed39-47e7-af23-ee6df571eb24,7532,klasifikátor oděvních výrobků/klasifikátorka oděvních výrobků,"klasifikátorka oděvních výrobků
klasifikátor oděvních výrobků",
Occupation,http://data.europa.eu/esco/occupation/0752ed49-03e7-4d75-8314-a051b3771a1d,1112,vedoucí úřadu veřejné správy,"tajemnice magistrátu
tajemník městského úřadu
tajemnice městského úřadu
vedoucí úřadu
ředitelka úřadu
ředitel úřadu
tajemník magistrátu",
Occupation,http://data.europa.eu/esco/occupation/075e4d25-74b3-46fb-9b6e-6b53cdb196e7,3312,úvěrový analytik/úvěrová analytička,"úvěrová analytička
úvěrový analytik",
Occupation,http://data.europa.eu/esco/occupation/0763c810-8ac6-4e39-867d-780a11af26e0,3123,instalatérský mistr,mistr instalatér,
Occupation,http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,2413,analytik cenných papírů/analytička cenných papírů,"analytička dluhopisů
analytik dluhopisů
analytik cenných papírů
analytička cenných papírů",
Occupation,http://data.europa.eu/esco/occupation/07b91f36-8272-493a-8e1c-5625e77efe68,2653,tanečník/tanečnice,"tanečnice
břišní tanečnice
tanečník",
Occupation,http://data.europa.eu/esco/occupation/07ba3429-cccd-435b-a7d0-c02ba962bbd9,7536,zakázkový výrobce obuvi/zakázková výrobkyně obuvi,"zakázková výrobkyně obuvi
zakázkový výrobce obuvi",
Occupation,http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,2612,soudce/soudkyně,"soudkyně obecných soudů
soudkyně
soudce
soudce obecných soudů",
Occupation,http://data.europa.eu/esco/occupation/07c2287f-3caa-4128-b7c8-59801084d931,2163,loutkář/loutkářka,"loutkář
loutkářka",
Occupation,http://data.europa.eu/esco/occupation/07d4a2fa-e278-4f32-8cf9-9c01fc660369,7322,tiskař - specialista na flexotisk/tiskařka - specialistka na flexotisk,"tiskařka - specialistka na flexotisk
tiskař - specialista na flexotisk",
Occupation,http://data.europa.eu/esco/occupation/07e60525-1aad-4099-aaf3-2c7014c92212,2511,inženýr integrace/inženýrka integrace,"inženýr integrace softwaru
inženýrka integrace softwaru
inženýrka integrace informačních systémů
inženýr integrace systémů
inženýr integrace informačních systémů
inženýrka integrace ICT
inženýr integrace ICT
inženýrka integrace systémů",
Occupation,http://data.europa.eu/esco/occupation/0809ea8a-4f77-4351-a7f1-b9a7b99b6c0b,2112,hlasatel počasí/hlasatelka počasí,"hlasatel počasí
hlasatelka počasí",
Occupation,http://data.europa.eu/esco/occupation/080bce18-066b-4431-90ed-e07608f73fe0,2659,pouliční umělec/pouliční umělkyně,"pouliční umělkyně
pouliční umělec",
Occupation,http://data.europa.eu/esco/occupation/080fc550-b7ca-4576-aaf5-06fffbede994,1431,ředitel lázní/ředitelka lázní,"ředitelka wellness centra
ředitel lázní
ředitelka lázní
ředitel wellness centra",
Occupation,http://data.europa.eu/esco/occupation/082c234c-0dda-490a-b5af-757c3e48da90,3421,profesionální sportovec/profesionální sportovkyně,"profesionální sportovkyně
profesionální sportovec",
