conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/9ba74e8a-c40c-4228-9998-eb3c7a5c11df,5223,prodajalec/prodajalka,"prodajalka
prodajalec",
Occupation,http://data.europa.eu/esco/occupation/9beeb1f0-5aca-4bde-bae9-c74ddb94fac3,1420,vodja trgovine s tekstilom,"vodja tekstilne trgovine
vodja trgovine z metrskim blagom
vodja manufakture",
Occupation,http://data.europa.eu/esco/occupation/9bf4c8ea-e814-4772-ae31-0f29672dc497,0110,stotnik/stotnica,"stotnik
stotnica",
Occupation,http://data.europa.eu/esco/occupation/9c3cdf9a-f62f-4d73-bb8d-4cfc85c2d271,5411,pomorski gasilec/pomorska gasilka,"pomorska gasilka
pomorski gasilec",
Occupation,http://data.europa.eu/esco/occupation/9c55aa23-e3f2-4c00-8c90-5ed5204951a3,3412,strokovni sodelavec/strokovna sodelavka za delo z invalidi,"strokovni sodelavec za delo z invalidi
strokovna sodelavka za pomoč invalidom
strokovna sodelavka za delo z invalidi
strokovna sodelavka za pomoč osebam z motnjami v duševnem razvoju
strokovni sodelavec za pomoč osebam z motnjami v duševnem razvoju
strokovni sodelavec za pomoč invalidom",
Occupation,http://data.europa.eu/esco/occupation/9c57263e-a38f-4c45-9265-a3c3e7cc2c5c,7317,ščetkar/ščetkarka,"izdelovalec čopičev
izdelovalka čopičev
metlar
ščetkar
ščetkarka
metlarka",
Occupation,http://data.europa.eu/esco/occupation/9c61bba4-56b7-4846-9f4e-b1f2decf3e7e,5414,preglednik/preglednica alarmnih sistemov,"preglednik alarmnih sistemov
preglednica alarmnih sistemov",
Occupation,http://data.europa.eu/esco/occupation/9c9752b7-3e3b-4a08-8553-b63a013f8072,2431,vodja odnosov z gosti,vodja za odnose z gosti,
Occupation,http://data.europa.eu/esco/occupation/9cda1c7c-ba07-4381-b831-1bb346ff865f,2635,zakonski svetovalec/zakonska svetovalka,"zakonski svetovalec
zakonska in družinska svetovalka
zakonska in družinska terapevtka
družinski terapevt
zakonski in družinski terapevt
zakonska svetovalka
partnerski terapevt
partnerska terapevtka
zakonski in družinski svetovalec
družinska terapevtka",
Occupation,http://data.europa.eu/esco/occupation/9ce12690-c3bf-4135-b7a5-b666bb8c68f5,3117,tehnik/tehnica za jamomerstvo,"tehnik za jamomerstvo
tehnica za jamomerstvo",
Occupation,http://data.europa.eu/esco/occupation/9cee6106-04cf-401a-ae4c-b4b8652d6915,5112,glavni sprevodnik/glavna sprevodnica,"glavni sprevodnik
glavna sprevodnica
vodja vlaka",
Occupation,http://data.europa.eu/esco/occupation/9d2aae3e-cbfe-409f-86cc-7cef9cd0435a,3341,nadzornik/nadzornica v kontaktnem centru,"nadzornica v kontaktnem centru
nadzornik v centru za stranke
nadzornica v centru za stranke
nadzornik v kontaktnem centru",
Occupation,http://data.europa.eu/esco/occupation/9db7d74c-b46d-45c0-b611-6bcb7456ecc6,1223,vodja raziskav na področju IKT,"vodja raziskav na področju ICT
direktorica tehnoloških inovacij
vodja raziskav za IKT
vodja raziskav na področju IKT
vodja raziskav IT
direktor tehnoloških inovacij",
Occupation,http://data.europa.eu/esco/occupation/9dbbeb2c-0d51-4c03-8ef6-8dfa7360db22,3151,pomočnik častnika/pomočnica častnika ladijskega stroja,"pomočnik častnika ladijskega stroja
pomočnica častnika ladijskega stroja",
