conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/e148e1ed-4f46-40a7-95c9-d6914f664f17,7319,gyertyakészítő,"gyertyakészítő mester
gyertyaöntő",
Occupation,http://data.europa.eu/esco/occupation/e1587bbb-2d4e-4726-839a-7f4895c440e7,1345,iskolaigazgató,"iskolavezető
oktatási igazgató",
Occupation,http://data.europa.eu/esco/occupation/e16c2422-1323-4d8a-bd0f-c7584de70be1,2431,ármegállapító,"kiskereskedelmi árelemző
diplomás ármegállapító
ármegállapító gyakornok
árazó
árelemző",
Occupation,http://data.europa.eu/esco/occupation/e16e4cb0-6f7d-4bf9-8f90-d1d866ad229b,9629,önkiszolgáló mosodai ügyeletes,"önkiszolgáló mosodai gépkezelő
mosodás
mosodai dolgozó
mosodai gép kezelője
önkiszolgáló mosoda üzemeltetője
mosodai kisegítő
mosodai alkalmazott",
Occupation,http://data.europa.eu/esco/occupation/e19a0f13-da49-42cb-8b3a-27da8ce44c8c,8181,üvegprésgép-kezelő,üvegpréselő,
Occupation,http://data.europa.eu/esco/occupation/e19fe26f-0759-4bb1-af71-5bbecf3df69f,3354,bevándorlási tanácsadó,"bevándorlási jogász
idegenrendészeti jogász
migrációs jogász",
Occupation,http://data.europa.eu/esco/occupation/e1c72b5f-4c5c-487c-a6df-e84b64a51dae,2511,IT rendszermérnök,"mérnök informatikus
IKT rendszermérnök
IT rendszermérnökök
informatikai rendszermérnök
rendszertervező",
Occupation,http://data.europa.eu/esco/occupation/e1c9b304-2784-48e7-b7e8-089867743bbf,1420,édességbolt vezetője,"édességbolt vezetője
cukrász-és édességbolt vezetője
csokoládébolt vezetője
cukorkabolt vezetője",
Occupation,http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,9412,konyhai kisegítő,"éttermi kisegítő
étkezdei kisegítő
konyhai dolgozó
konyhalegény
konyhai kisegítők
konyhalány",
Occupation,http://data.europa.eu/esco/occupation/e1fdca51-a0e1-4bea-822f-82a090ece780,2132,állattenyésztési tanácsadó,"mezőgazdasági szaktanácsadó
mezőgazdasági szakértő
állattenyésztési szaktanácsadó
állettenyésztési tanácsadók
mezőgazdasági tanácsadó
tenyésztési szaktanácsadó",
Occupation,http://data.europa.eu/esco/occupation/e1fdd92c-46bd-45a0-8672-7f500c950cb0,3331,"textiltermékekkel, valamint textil nyersanyagokkal és félkész termékekkel foglalkozó export-import ügyintéző","textiltermékekkel, valamint textil nyersanyagokkal és félkész termékekkel foglalkozó export-import ügyintéző gyakornok
textiltermékekkel, valamint textil nyersanyagokkal és félkész termékekkel foglalkozó külkereskedelmi asszisztens
textiltermékekkel, valamint textil nyersanyagokkal és félkész termékekkel foglalkozó exportügyintéző gyakornok
textiltermékekkel, valamint textil nyersanyagokkal és félkész termékekkel foglalkozó importügyintéző gyakornok
textiltermékekkel, valamint textil nyersanyagokkal és félkész termékekkel foglalkozó exportügyintéző asszisztens
textil, félkész textil és nyersanyag export-import ügyintéző
textiltermékekkel, valamint textil nyersanyagokkal és félkész termékekkel foglalkozó importügyintéző
textiltermékekkel, valamint textil nyersanyagokkal és félkész termékekkel foglalkozó importügyintéző asszisztens
textiltermékekkel, valamint textil nyersanyagokkal és félkész termékekkel foglalkozó export-import ügyintéző asszisztens",
Occupation,http://data.europa.eu/esco/occupation/e20816a9-51d0-410b-b2c6-cbc22c1c4256,5132,koktél pultos,"mixer
koktél pultosok
italmérő
pultos
csapos
bárpincér",
Occupation,http://data.europa.eu/esco/occupation/e20eee17-4876-4f21-a0cb-5d7f40c63cd8,3311,vagyonkezelő,"pénzügyi tanácsadó
vagyonkezelési tanácsadó
eszközkezelő
befektetési és vagyonkezelési tanácsadó
befektetésialap-kezelő
független pénzügyi tanácsadó
portfóliókezelő
befektetési tanácsadó",
