conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/0085f271-5999-4d42-b879-75c3b4269883,8160,rukovatelj strojem za hidrogenizaciju/rukovateljica strojem za hidrogenizaciju,"rukovateljica strojevima za hidrogenizaciju
rukovateljica strojem za hidrogenizaciju
djelatnica na stroju za hidrogenizaciju
rukovatelj strojevima za hidrogenizaciju
rukovatelj strojem za hidrogenizaciju
radnik na stroju za hidrogenizaciju
radnica na stroju za hidrogenizaciju
djelatnik na stroju za hidrogenizaciju",
Occupation,http://data.europa.eu/esco/occupation/0090dd54-057a-4f65-bbe8-f74c4999e8e8,8160,rukovatelj tjesteninom/rukovateljica tjesteninom,"rukovateljica uređaja za izradu tjestenine
rukovatelj uređaja za izradu tjestenine
rukovatelj  uređajem za izradu tjestenine
operater uređaja za izradu tjestenine
operater uređajem za izradu tjestenine
rukovateljica  uređajem za izradu tjestenine
operaterka uređajem za izradu tjestenine
operaterka uređaja za izradu tjestenine",
Occupation,http://data.europa.eu/esco/occupation/00913533-5237-4870-9003-d1cb806603c9,1420,voditelj/voditeljica prodavaonice duhanskih proizvoda,"voditelj prodavaonice duhanskih proizvoda
voditeljica prodavaonice duhanskih proizvoda",
Occupation,http://data.europa.eu/esco/occupation/009d29de-5872-43be-8d9b-abd27f8c99f1,5249,iznajmljivač/iznajmljivačica ostalih strojeva i opreme,"iznajmljivačica ostalih strojeva i opreme
iznajmljivač ostalih strojeva i opreme",
Occupation,http://data.europa.eu/esco/occupation/00ab29a3-6d4a-4df9-b46d-de31069e36e8,2165,rudarski geodet/rudarska geodetkinja,"rudarski geodet
rudarska geodetkinja",
Occupation,http://data.europa.eu/esco/occupation/00ab5610-e715-428f-99f6-b1e5e469dbcd,2263,auditor/auditorica sigurnosti hrane,"auditorica sigurnosti hrane
auditor sigurnosti hrane
specijalistica za kvalitetu i sigurnost hrane
specijalist za kvalitetu i sigurnost hrane",
Occupation,http://data.europa.eu/esco/occupation/00c8d1cf-24f2-47d1-9f10-765e1c102811,7233,tehničar /tehničarka za strojeve za obradu zemlje,"tehničar za strojeve za obradu zemlje
tehničarka za strojeve koji obrađuju zemlju
djelatnica strojeva za obradu zemlje
tehničar za strojeve koji obrađuju zemlju
djelatnik strojeva za obradu zemlje
tehničarka za strojeve za obradu zemlje
djelatnica za strojeve za obradu zemlje
djelatnik za strojeve za obradu zemlje",
Occupation,http://data.europa.eu/esco/occupation/00cee175-1376-43fb-9f02-ba3d7a910a58,8331,vozač/vozačica autobusa,"vozačica autobusa
vozač autobusa",
Occupation,http://data.europa.eu/esco/occupation/00fdad73-4551-4e43-b256-1d4a3759db1e,1324,direktor/direktorica uvoza i izvoza mesa i mesnih proizvoda,"direktorica uvoza i izvoza mesa i mesnih proizvoda
direktor uvoza i izvoza mesa i mesnih proizvoda",
Occupation,http://data.europa.eu/esco/occupation/01205776-db8d-4588-a6a6-56d0b9c660a9,2422,analitičar/analitičarka stambene politike,"analitičar stambene politike
referentica za politiku stanovanja
referentica za stambenu politiku
referent za stambenu politiku
savjetnik za stambenu politiku
savjetnica za stambenu politiku
referent za politiku stanovanja
analitičarka stambene politike",
Occupation,http://data.europa.eu/esco/occupation/01484951-15e6-4b88-a20f-1201868d36a0,3434,glavni kuhar/glavna kuharica,"voditeljica kuhinje
glavna kuharica
glavni kuhar
kuharska majstorica
majstor kuhar
kuharski majstor
majstorica kuharica
voditelj kuhinje",
Occupation,http://data.europa.eu/esco/occupation/0152b59d-5005-470c-9273-ef321477d8dc,8131,rukovatelj/rukovateljica uređajem za proizvodnju sintetičkih vlakana,"rukovateljica uređajem za proizvodnju sintetičkih vlakana
rukovatelj uređajem za proizvodnju sintetičkih vlakana",
Occupation,http://data.europa.eu/esco/occupation/01649ae9-22ee-4dba-83a8-3a2c51fbbe95,1345,voditelj/voditeljica visokoškolske ustanove,"voditelj visokoškolske ustanove
voditeljica visokoškolske ustanove",
Occupation,http://data.europa.eu/esco/occupation/0181835d-dd00-49e2-9fc4-e1382a65957f,3123,voditelj/voditeljica izolaterskih radova,"voditeljica izolaterskih radova
voditelj izolaterskih radova",
Occupation,http://data.europa.eu/esco/occupation/01989dd8-36c0-43cc-a82d-2bfc409de9c4,2149,inženjer/inženjerka za demontažu industrijskog pogona,"inženjerka strojarstva
inženjer za demontažu industrijskog pogona
inženjer strojarstva
inženjer za demontažu
inženjerka za demontažu industrijskog pogona
inženjerka za demontažu",
Occupation,http://data.europa.eu/esco/occupation/01a83071-6533-4675-b2da-f0c6d02669f5,3315,likvidator/likvidatorica šteta,"likivdator šteta
likvidatorica šteta",
Occupation,http://data.europa.eu/esco/occupation/01bcac9f-7881-4664-bd63-dea700e3b117,1223,direktor/direktorica proizvodnje konfekcijske odjeće,"direktorica proizvodnje konfekcijske odjeće
direktor proizvodnje konfekcijske odjeće",
Occupation,http://data.europa.eu/esco/occupation/01da600c-ddb3-4a37-95e9-5301b459ae90,8131,rukovatelj/rukovateljica separatorom nitroglicerina,"rukovatelj separatorom nitroglicerina
rukovateljica separatorom nitroglicerina",
Occupation,http://data.europa.eu/esco/occupation/01ffb917-98dc-48c1-91ad-93c4104e791d,2149,inženjer/inženjerka biomedicine,"inženjerka biomedicine
inženjer biomedicine",
Occupation,http://data.europa.eu/esco/occupation/021663ca-a367-472e-a1f0-6d8ab5b2d860,3412,specijalizirani udomitelj/specijalizirana udomiteljica,"specijalizirana udomiteljica
specijalizirani udomitelj",
Occupation,http://data.europa.eu/esco/occupation/02375132-3290-4221-bf55-d93ec61a3bf3,7318,tkalac/tkalja,"tkalja
tkalac",
Occupation,http://data.europa.eu/esco/occupation/02447817-ea01-4d8b-b09c-8bc128e447e6,7122,postavljač/postavljačica keramičkih pločica,"polagačica keramičkih pločica
postavljačica keramičkih pločica
postavljač keramičkih pločica
polagač keramičkih pločica",
Occupation,http://data.europa.eu/esco/occupation/0249b723-1d20-4ff9-8623-d20b98d0b4a4,1420,voditelj/voditeljica prodavaonice cipela i kožne galanterije,"voditeljica prodavaonice cipela i kožne galanterije
voditelj prodavaonice cipela i kožne galanterije",
Occupation,http://data.europa.eu/esco/occupation/02609ece-cea3-43fa-bf38-b6fb821f28b2,3339,upravitelj/upraviteljica turoperatora,"upravitelj turoperatora
upraviteljica turoperatora
menadžerica turoperatora
menadžer turoperatora",
