conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,regulatedProfessionNote,scopeNote,definition,inScheme,description,code
Occupation,http://data.europa.eu/esco/occupation/02b5b7b0-b856-4ac7-924c-8c35c7880b2a,8122,metāla pārklāšanas iekārtu operators,"metāla pārklāšanas iekārtu operators
metāla pārklāšanas iekārtu operatore",,released,2016-07-05T17:07:57Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Metāla pārklāšanas iekārtu operatori uzstāda un vada pārklāšanas iekārtas, ar kurām pārklāj metāla izstrādājumus ar plānu pārklājuma kārtu, piemēram, lakas, emaljas, vara, niķeļa, cinka, kadmija, hroma un citu metālu pārklājumu, lai aizsargātu un dekorētu metāla izstrādājumu virsmas. Viņi vada visas pārklāšanas iekārtu stacijas uz vairākām krāsu uzklāšanas iekārtām.",8122.3
Occupation,http://data.europa.eu/esco/occupation/02bd7cac-8263-4425-b03d-19001ffe8787,6221,akvakultūras inkubatora vadītājs,"akvakultūras inkubatora vadītāja
akvakultūras dzīvnieku audzētavas vadītājs
zivjaudzētavas vadītājs
akvakultūras inkubatora vadītājs",,released,2016-07-05T13:32:21Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Akvakultūras inkubatora vadītāji plāno, vada un koordinē ražošanu lielapjoma akvakultūras darbībās ar mērķi pavairot un audzēt zivis un čaulgliemjus, izstrādājot akvakultūras audzēšanas stratēģijas, kurās izmanto dažādu veidu nārstošanas metodes. Viņi kontrolē kultivēto sugu vairošanos un dzīves cikla agrīnos posmus. Viņi uzrauga kultivēto sugu inkubācijas, agrīnās barošanas un audzēšanas paņēmienus.",6221.3
Occupation,http://data.europa.eu/esco/occupation/02d4f153-8e43-444d-8bd4-8171d49eab12,7223,zobratu atslēdznieks,"zobratu atslēdzniece
zobratu atslēdznieks",,released,2016-07-05T16:54:08Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Zobratu atslēdznieki izgatavo augstas precizitātes detaļas pārnesumiem un citiem piedziņas elementiem. Viņi izmanto dažādus darbgaldus.,7223.8
Occupation,http://data.europa.eu/esco/occupation/02e19186-458f-40eb-9e78-31c656d12ac7,1411,viesu uzņemšanas dienesta vadītājs,"viesu uzņemšanas dienesta menedžeris
viesu uzņemšanas dienesta menedžere
viesu uzņemšanas dienesta vadītāja
viesu uzņemšanas dienesta vadītājs",,released,2020-06-10T16:11:25.035Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Viesu uzņemšanas dienestu vadītāji ir atbildīgi par to darbinieku komandas uzraudzību, kuri strādā reģistratūrā, veic rezervācijas, uzkopšanas darbus un tehnisko apkopi.",1411.2
Occupation,http://data.europa.eu/esco/occupation/02e94cd6-8e6d-4e9b-b695-edb460c70528,7316,keramikas apgleznotājs,"keramikas apgleznotāja
apgleznotājs
keramikas apgleznotājs",,released,2017-01-17T14:43:23Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Keramikas apgleznotāji projektē un rada vizuālās mākslas elementus uz keramikas virsmām un priekšmetiem, piemēram, flīzēm, skulptūrām, galda piederumiem un keramikas izstrādājumiem. Viņi izmanto dažādus paņēmienus, lai veidotu dekoratīvas ilustrācijas, sākot no trafaretu tehnikas līdz brīvajiem zīmējumiem.",7316.1.1
Occupation,http://data.europa.eu/esco/occupation/02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2,2153,telesakaru inženieris,"telesakaru tehnologs
telesakaru izstrādātāja
telesakaru izstrādātājs
telesakaru projektēšanas inženiere
telesakaru inženiere
telesakaru projektētājs
telesakaru inženieris
telesakaru projektētāja
telesakaru tehnoloģe
telesakaru projektēšanas inženieris",,released,2017-01-26T10:46:39Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Telesakaru inženieri projektē, būvē, testē un uztur kārtībā telesakaru sistēmas un tīklus, tostarp radio un apraides iekārtas. Viņi analizē klientu vajadzības un prasības, nodrošina, ka iekārtas atbilst noteikumiem, kā arī sagatavo un iepazīstina ar pārskatiem un priekšlikumiem saistībā ar telesakaru problēmām. Telesakaru inženieri izstrādā un pārrauga pakalpojumu sniegšanu visos tā posmos, uzrauga telesakaru iekārtu un ierīču uzstādīšanu un izmantošanu, sagatavo dokumentus un nodrošina apmācību uzņēmuma darbiniekiem pēc jauno iekārtu uzstādīšanas.",2153.1
Occupation,http://data.europa.eu/esco/occupation/02f1ae71-f89c-47b7-af2c-50d7ab1d9b8a,2352,pieaugušo lasītprasmes uzlabošanas speciālists,"pieaugušo lasītprasmes uzlabošanas speciāliste
pieaugušo lasītprasmes speciālists
pieaugušo lasītprasmes uzlabošanas speciālists",,released,2016-12-22T21:32:23Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Pieaugušo lasītprasmes uzlabošanas speciālisti izglīto pieaugušos, tostarp nesen ieradušos imigrantus un jauniešus, kuri ir priekšlaicīgi pametuši mācības, mācot viņiem pamata lasīšanas un rakstīšanas prasmes, parasti pamatizglītības līmenī. Viņi iesaista apmācāmos viņu lasīšanas darbību plānošanā un izpildē, kā arī analizē un novērtē viņus individuāli, uzdodot tiem uzdevumus un liekot kārtot pārbaudījumus.",2352.1.1
Occupation,http://data.europa.eu/esco/occupation/02f26b2f-879c-4811-8381-65e8dd3f4a16,1321,kvalitātes vadītājs apavu ražošanas jomā,"apavu ražošanas kvalitātes sistēmu vadītājs
kvalitātes vadītāja apavu ražošanas jomā
kvalitātes vadītājs apavu ražošanas jomā
kvalitātes kontroles vadītājs apavu ražošanas jomā",,released,2016-07-05T17:15:12Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Kvalitātes vadītāji apavu ražošanas jomā īsteno, pārvalda un veicina kvalitātes sistēmas uzņēmumā, izmantojot piemērotus rīkus un metodes, pamatojoties uz valsts, starptautiskajiem vai uzņēmuma standartiem. Viņi ir atbildīgi par prasību un mērķu noteikšanu, kā arī par dokumentu sagatavošanu. Viņi analizē sūdzības un veicina un koordinē koriģējošos un profilaktiskos pasākumus. Viņi veicina efektīvu iekšējo un ārējo saziņu un gādā par patērētāju prasību ievērošanu. Viņi ir atbildīgi par tādu instrumentu definēšanu, ar kuriem uzrauga un kontrolē kvalitātes sistēmas, proti, iekšējo vai ārējo revīziju, kā arī paši piedalās iekšējā revīzijā.",1321.1.2.1
Occupation,http://data.europa.eu/esco/occupation/02ff199e-38b3-45fd-b659-68846cfeeb92,7126,smidzinātāju montētājs,"sprinkleru montētājs
smidzinātāju montētāja
automātisko ūdens ugunsdzēsības sistēmu montētājs
smidzinātāju montētājs",,released,2016-07-05T15:45:57Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Smidzinātāju montētāji ir atbildīgi par tādu ugunsdrošības sistēmu uzstādīšanu, kuras izsmidzina ūdeni. Viņi savieno caurules, cauruļvadus un nepieciešamos piederumus. Smidzinātāju montētāji arī testē sistēmas, lai pārbaudītu, vai no tām nav noplūžu.",7126.12
Occupation,http://data.europa.eu/esco/occupation/032d4115-03ec-49c9-853d-678f8a41969b,1324,"elektronisko ierīču, telesakaru iekārtu un to daļu izplatīšanas vadītājs","elektronisko ierīču, telekomunikācijas iekārtu un to daļu sadales vadītājs
elektronisko ierīču, telekomunikācijas iekārtu un to daļu sadales vadītāja",,released,2016-12-22T11:32:55Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Elektronisko ierīču, telesakaru iekārtu un to daļu izplatīšanas vadītāji plāno elektronisko un telesakaru iekārtu un to daļu izplatīšanu uz dažādām tirdzniecības vietām.",1324.3.1.6.11
Occupation,http://data.europa.eu/esco/occupation/034cad59-e666-4770-a7ef-a337257f8072,2352,vidusskolas speciālās izglītības skolotājs,"speciālās izglītības skolotāja vidusskolā
speciālās izglītības skolotājs vidusskolā",,released,2016-12-22T21:31:16Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Vidusskolas speciālās izglītības skolotāji nodrošina speciāli izstrādātu izglītības programmu tiem skolēniem, kuriem ir dažādas īpašas vajadzības, un nodrošina, ka viņi sasniedz savu mācīšanās potenciālu. Daži vidusskolas speciālās izglītības skolotāji strādā ar bērniem, kuriem ir viegli līdz vidēji smagi traucējumi, ieviešot pielāgotu mācību programmu atbilstoši katra skolēna īpašajām vajadzībām. Savukārt citi speciālās izglītības skolotāji asistē un nodrošina apmācību skolēniem ar īpašiem intelektuālās attīstības traucējumiem un autismu, galveno uzmanību pievēršot viņu pamatmācīšanai un rakstpratībai, dzīves un sociālajām prasmēm. Visi skolotāji novērtē audzēkņu sekmes, ņemot vērā viņu stiprās un vājās puses, un dara zināmus savus konstatējumus vecākiem, konsultantiem, administratoriem un citām iesaistītajām pusēm.",2352.1.6
Occupation,http://data.europa.eu/esco/occupation/03632d98-0ae3-4dd2-941c-3b48de9a0219,1431,producēšanas vadītājs,"izrādes producēšanas vadītājs
filmas producēšanas vadītājs
producēšanas vadītāja
producēšanas vadītājs",,released,2016-12-21T10:06:17Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Producēšanas vadītāji risina dažādus praktiskus jautājumus, kas saistīti ar producēšanu. Viņi risina dažādus jautājumus, sākot no darbinieku pieņemšanas darbā, materiālu un pakalpojumu iegādes līdz kravām, muitas saskaņošanai, telesakariem, darba attiecībām, loģistikai, informācijas tehnoloģijām, sadarbībai ar valdību, norises vietu rezervēšanai, plānošanai, darbu vadīšanai, ar kavēšanos saistītu problēmu novēršanai un darba drošībai.",1431.1.2
Occupation,http://data.europa.eu/esco/occupation/0368c4d4-94cf-4168-a84d-283a25880e0d,1321,metāla ražošanas vadītājs,"metāla ražošanas vadītājs
metāla ražošanas vadītāja",,released,2017-01-17T13:24:28Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Metāla ražošanas vadītāji organizē un pārrauga projekta ikdienas un ilgtermiņa darbu metāla ražošanas rūpnīcā, lai parastus metālus pārvērstu par izstrādātiem metāliem. Viņi izveido un sastāda ražošanas plānus, pieņem darbā jaunus darbiniekus, īsteno drošības un uzņēmumu politiku un cenšas panākt klientu apmierinātību, garantējot augstu produkta kvalitāti.",1321.1.1.8
Occupation,http://data.europa.eu/esco/occupation/036dc42f-bd4d-4533-a3cc-fcd313227ce3,8211,lidaparātu dzinēju montieris,"lidmašīnu dzinēju montieris
gaisa kuģu dzinēju montieris
lidaparātu dzinēju montieris
gaisa kuģu dzinēju montiere",,released,2016-07-05T16:56:25Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Lidaparātu dzinēju montieri būvē un uzstāda sagataves, lai ražotu lidaparātu dzinējus, piemēram, vieglos virzuļdzinējus un gāzes turbīnas. Viņi pārskata specifikācijas un tehniskos rasējumus, lai noteiktu materiālus un montāžas instrukcijas. Viņi pārbauda un testē dzinējus un izbrāķē sastāvdaļas, kas darbojas nepareizi.",8211.1.1
Occupation,http://data.europa.eu/esco/occupation/03b2f112-a891-461d-a8d4-effb9dcf2df6,2146,karjera izstrādes inženieris,"karjera izstrādes inženiere
karjera izstrādes inženieris
karjera inženieris",,released,2017-01-17T12:47:14Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Karjeru izstrādes inženieri analizē, kuras ieguves metodes, piemēram, rakšana, urbšana un spridzināšana, ir vispiemērotākās, lai iegūtu izejvielas no zemes. Viņi izstrādā plānus pirms jauna karjera atvēršanas, novērtējot, vai karjers ir rentabls. Karjeru izstrādes inženieri pārvalda ikdienas darbus karjerā, izveido un uztur progresa ziņojumus, pārrauga personālu, nodrošina darba aizsardzību, kā arī novērtē karjera ietekmi uz vidi.",2146.11
Occupation,http://data.europa.eu/esco/occupation/03b55cb5-9735-4582-8e20-2b1cb76635cb,1420,audioloģisko iekārtu veikala vadītājs,"audioloģisko iekārtu veikala vadītājs
audioloģisko iekārtu veikala vadītāja",,released,2016-07-05T17:18:44Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations", Audioloģisko iekārtu veikalu vadītāji ir atbildīgi par darbībām specializētos veikalos un to darbiniekiem..,1420.4.4
Occupation,http://data.europa.eu/esco/occupation/03b9d7c4-9590-4e0d-97a7-470254e165d4,5223,saimniecības preču un krāsu pārdevējs,"pārdevējs konsultants saimniecības preču veikalā
saimniecības preču un krāsu pārdevējs
saimniecības preču un krāsu pārdevēja",,released,2016-07-05T17:26:11Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Saimniecības preču un krāsu pārdevēji pārdod saimniecības preces, krāsas un citas preces specializētos veikalos.",5223.7.21
Occupation,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,2341,pamatskolas skolotājs,"pamatizglītības skolotājs
vispārējās pamatizglītības skolotājs
sākumizglītības skolotājs
pamatizglītības pedagogs
sākumskolas skolotājs",,released,2017-01-17T13:17:03Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Pamatskolas skolotāji māca skolēnus pamatskolas izglītības līmenī. Viņi sagatavo mācību stundu plānus saskaņā ar mācību programmu mērķiem attiecībā uz dažādiem mācību priekšmetiem, tostarp matemātiku, valodām, dabas mācību un mūziku. Viņi uzrauga skolēnu mācību attīstību un novērtē viņu zināšanas un prasmes par mācību procesā apgūto, uzdodot viņiem pārbaudījumus. Viņi veido sava mācību kursa saturu, ņemot vērā skolēnu esošās zināšanas, kas gūtas iepriekšējā apmācībā, un mudina viņus padziļināt zināšanas par viņus interesējošām tēmām. Viņi izmanto klases resursus un mācīšanas metodes, lai radītu iedvesmojošu mācību vidi. Pamatskolas skolotāji arī iesaistās skolas pasākumos un uztur saziņu ar vecākiem un administratīvajiem darbiniekiem.",2341.1
Occupation,http://data.europa.eu/esco/occupation/03e02554-15d1-4697-960c-8909e7d36f7e,8331,tramvaja vadītājs,"tramvaja vadītājs
tramvaja vadītāja",,released,2016-07-05T17:14:18Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Tramvaju vadītāji vada tramvajus, iekasē braukšanas maksu un rūpējas par pasažieriem.",8331.2
